module_postmerge	entrez_id	gene_symbol	corr_egs	module_number	module_size	hub	module
grey	id_773	id_CACNA1A		0	7246		hPHH_0
grey	id_774	id_CACNA1B		0	7246		hPHH_0
grey	id_7750	id_ZMYM2		0	7246		hPHH_0
grey	id_7755	id_ZNF205		0	7246		hPHH_0
grey	id_7757	id_ZNF208		0	7246		hPHH_0
grey	id_775	id_CACNA1C		0	7246		hPHH_0
grey	id_7760	id_ZNF213		0	7246		hPHH_0
grey	id_7761	id_ZNF214		0	7246		hPHH_0
grey	id_7762	id_ZNF215		0	7246		hPHH_0
grey	id_7768	id_ZNF225		0	7246		hPHH_0
grey	id_776	id_CACNA1D		0	7246		hPHH_0
grey	id_7773	id_ZNF230		0	7246		hPHH_0
grey	id_7776	id_ZNF236		0	7246		hPHH_0
grey	id_777	id_CACNA1E		0	7246		hPHH_0
grey	id_7782	id_SLC30A4		0	7246		hPHH_0
grey	id_7783	id_ZP2		0	7246		hPHH_0
grey	id_778	id_CACNA1F		0	7246		hPHH_0
grey	id_7799	id_PRDM2		0	7246		hPHH_0
grey	id_779	id_CACNA1S		0	7246		hPHH_0
grey	id_780776	id_TVP23A		0	7246		hPHH_0
grey	id_7809	id_BSND		0	7246		hPHH_0
grey	id_7812	id_CSDE1		0	7246		hPHH_0
grey	id_781	id_CACNA2D1		0	7246		hPHH_0
grey	id_7827	id_NPHS2		0	7246		hPHH_0
grey	id_782	id_CACNB1		0	7246		hPHH_0
grey	id_783	id_CACNB2		0	7246		hPHH_0
grey	id_7849	id_PAX8		0	7246		hPHH_0
grey	id_784	id_CACNB3		0	7246		hPHH_0
grey	id_7857	id_SCG2		0	7246		hPHH_0
grey	id_785	id_CACNB4		0	7246		hPHH_0
grey	id_7869	id_SEMA3B		0	7246		hPHH_0
grey	id_786	id_CACNG1		0	7246		hPHH_0
grey	id_7881	id_KCNAB1		0	7246		hPHH_0
grey	id_78986	id_DUSP26		0	7246		hPHH_0
grey	id_78989	id_COLEC11		0	7246		hPHH_0
grey	id_78995	id_C17orf53		0	7246		hPHH_0
grey	id_78997	id_GDAP1L1		0	7246		hPHH_0
grey	id_78999	id_LRFN4		0	7246		hPHH_0
grey	id_79001	id_VKORC1		0	7246		hPHH_0
grey	id_79012	id_CAMKV		0	7246		hPHH_0
grey	id_79024	id_SMIM2		0	7246		hPHH_0
grey	id_79025	id_FNDC11		0	7246		hPHH_0
grey	id_79035	id_NABP2		0	7246		hPHH_0
grey	id_79036	id_KXD1		0	7246		hPHH_0
grey	id_79037	id_PVRIG		0	7246		hPHH_0
grey	id_79039	id_DDX54		0	7246		hPHH_0
grey	id_7903	id_ST8SIA4		0	7246		hPHH_0
grey	id_79048	id_SECISBP2		0	7246		hPHH_0
grey	id_79050	id_NOC4L		0	7246		hPHH_0
grey	id_79057	id_PRRG3		0	7246		hPHH_0
grey	id_7905	id_REEP5		0	7246		hPHH_0
grey	id_79092	id_CARD14		0	7246		hPHH_0
grey	id_790952	id_ESRG		0	7246		hPHH_0
grey	id_79097	id_TRIM48		0	7246		hPHH_0
grey	id_79100	id_LINC00626		0	7246		hPHH_0
grey	id_79102	id_RNF26		0	7246		hPHH_0
grey	id_791114	id_PWRN1		0	7246		hPHH_0
grey	id_79140	id_CCDC28B		0	7246		hPHH_0
grey	id_79143	id_MBOAT7		0	7246		hPHH_0
grey	id_79148	id_MMP28		0	7246		hPHH_0
grey	id_79152	id_FA2H		0	7246		hPHH_0
grey	id_79153	id_GDPD3		0	7246		hPHH_0
grey	id_79160	id_LINC01711		0	7246		hPHH_0
grey	id_79166	id_LILRP2		0	7246		hPHH_0
grey	id_79168	id_LILRA6		0	7246		hPHH_0
grey	id_79169	id_C1orf35		0	7246		hPHH_0
grey	id_7916	id_PRRC2A		0	7246		hPHH_0
grey	id_79171	id_RBM42		0	7246		hPHH_0
grey	id_79173	id_C19orf57		0	7246		hPHH_0
grey	id_79175	id_ZNF343		0	7246		hPHH_0
grey	id_79177	id_ZNF576		0	7246		hPHH_0
grey	id_7917	id_BAG6		0	7246		hPHH_0
grey	id_79187	id_FSD1		0	7246		hPHH_0
grey	id_79192	id_IRX1		0	7246		hPHH_0
grey	id_7922	id_SLC39A7		0	7246		hPHH_0
grey	id_79258	id_MMEL1		0	7246		hPHH_0
grey	id_7932	id_OR2H2		0	7246		hPHH_0
grey	id_79339	id_OR51B4		0	7246		hPHH_0
grey	id_79345	id_OR51B2		0	7246		hPHH_0
grey	id_79363	id_RSG1		0	7246		hPHH_0
grey	id_79366	id_HMGN5		0	7246		hPHH_0
grey	id_79368	id_FCRL2		0	7246		hPHH_0
grey	id_793	id_CALB1		0	7246		hPHH_0
grey	id_79400	id_NOX5		0	7246		hPHH_0
grey	id_7940	id_LST1		0	7246		hPHH_0
grey	id_79412	id_KREMEN2		0	7246		hPHH_0
grey	id_79413	id_ZBED2		0	7246		hPHH_0
grey	id_7941	id_PLA2G7		0	7246		hPHH_0
grey	id_7942	id_TFEB		0	7246		hPHH_0
grey	id_79443	id_FYCO1		0	7246		hPHH_0
grey	id_79444	id_BIRC7		0	7246		hPHH_0
grey	id_79465	id_ULBP3		0	7246		hPHH_0
grey	id_79568	id_MAIP1		0	7246		hPHH_0
grey	id_79574	id_EPS8L3		0	7246		hPHH_0
grey	id_79585	id_CORO7		0	7246		hPHH_0
grey	id_79587	id_CARS2		0	7246		hPHH_0
grey	id_79590	id_MRPL24		0	7246		hPHH_0
grey	id_795	id_S100G		0	7246		hPHH_0
grey	id_79600	id_TCTN1		0	7246		hPHH_0
grey	id_79608	id_RIC3		0	7246		hPHH_0
grey	id_79616	id_CCNJL		0	7246		hPHH_0
grey	id_79621	id_RNASEH2B		0	7246		hPHH_0
grey	id_79623	id_GALNT14		0	7246		hPHH_0
grey	id_79625	id_NDNF		0	7246		hPHH_0
grey	id_79626	id_TNFAIP8L2		0	7246		hPHH_0
grey	id_79628	id_SH3TC2		0	7246		hPHH_0
grey	id_79635	id_CCDC121		0	7246		hPHH_0
grey	id_79640	id_C22orf46		0	7246		hPHH_0
grey	id_79652	id_TMEM204		0	7246		hPHH_0
grey	id_79656	id_BEND5		0	7246		hPHH_0
grey	id_79658	id_ARHGAP10		0	7246		hPHH_0
grey	id_79659	id_DYNC2H1		0	7246		hPHH_0
grey	id_79661	id_NEIL1		0	7246		hPHH_0
grey	id_79674	id_VEPH1		0	7246		hPHH_0
grey	id_79676	id_OGFOD2		0	7246		hPHH_0
grey	id_79679	id_VTCN1		0	7246		hPHH_0
grey	id_79683	id_ZDHHC14		0	7246		hPHH_0
grey	id_79695	id_GALNT12		0	7246		hPHH_0
grey	id_79698	id_ZMAT4		0	7246		hPHH_0
grey	id_79701	id_OGFOD3		0	7246		hPHH_0
grey	id_79705	id_LRRK1		0	7246		hPHH_0
grey	id_79709	id_COLGALT1		0	7246		hPHH_0
grey	id_79717	id_PPCS		0	7246		hPHH_0
grey	id_79722	id_ANKRD55		0	7246		hPHH_0
grey	id_79726	id_WDR59		0	7246		hPHH_0
grey	id_79727	id_LIN28A		0	7246		hPHH_0
grey	id_79730	id_NSUN7		0	7246		hPHH_0
grey	id_79734	id_KCTD17		0	7246		hPHH_0
grey	id_79740	id_ZBBX		0	7246		hPHH_0
grey	id_79741	id_CCDC7		0	7246		hPHH_0
grey	id_79742	id_CXorf36		0	7246		hPHH_0
grey	id_79747	id_ADGB		0	7246		hPHH_0
grey	id_79748	id_LMAN1L		0	7246		hPHH_0
grey	id_79750	id_ZNF385D		0	7246		hPHH_0
grey	id_79755	id_ZNF750		0	7246		hPHH_0
grey	id_7976	id_FZD3		0	7246		hPHH_0
grey	id_79772	id_MCTP1		0	7246		hPHH_0
grey	id_79781	id_IQCA1		0	7246		hPHH_0
grey	id_79784	id_MYH14		0	7246		hPHH_0
grey	id_79798	id_ARMC5		0	7246		hPHH_0
grey	id_79802	id_HHIPL2		0	7246		hPHH_0
grey	id_79805	id_VASH2		0	7246		hPHH_0
grey	id_79812	id_MMRN2		0	7246		hPHH_0
grey	id_79816	id_TLE6		0	7246		hPHH_0
grey	id_79820	id_CATSPERB		0	7246		hPHH_0
grey	id_79822	id_ARHGAP28		0	7246		hPHH_0
grey	id_79825	id_EFCC1		0	7246		hPHH_0
grey	id_79827	id_CLMP		0	7246		hPHH_0
grey	id_7982	id_ST7		0	7246		hPHH_0
grey	id_79839	id_CCDC102B		0	7246		hPHH_0
grey	id_79841	id_AGBL2		0	7246		hPHH_0
grey	id_79842	id_ZBTB3		0	7246		hPHH_0
grey	id_79843	id_FAM124B		0	7246		hPHH_0
grey	id_79845	id_RNF122		0	7246		hPHH_0
grey	id_79846	id_CFAP69		0	7246		hPHH_0
grey	id_79847	id_MFSD13A		0	7246		hPHH_0
grey	id_79849	id_PDZD3		0	7246		hPHH_0
grey	id_79852	id_EPHX3		0	7246		hPHH_0
grey	id_79853	id_TM4SF20		0	7246		hPHH_0
grey	id_79858	id_NEK11		0	7246		hPHH_0
grey	id_79861	id_TUBAL3		0	7246		hPHH_0
grey	id_79864	id_C11orf63		0	7246		hPHH_0
grey	id_79865	id_TREML2		0	7246		hPHH_0
grey	id_79867	id_TCTN2		0	7246		hPHH_0
grey	id_79870	id_BAALC		0	7246		hPHH_0
grey	id_79877	id_DCAKD		0	7246		hPHH_0
grey	id_79883	id_PODNL1		0	7246		hPHH_0
grey	id_79884	id_MAP9		0	7246		hPHH_0
grey	id_79885	id_HDAC11		0	7246		hPHH_0
grey	id_79887	id_PLBD1		0	7246		hPHH_0
grey	id_79891	id_ZNF671		0	7246		hPHH_0
grey	id_79895	id_ATP8B4		0	7246		hPHH_0
grey	id_79899	id_PRR5L		0	7246		hPHH_0
grey	id_79906	id_MORN1		0	7246		hPHH_0
grey	id_79908	id_BTNL8		0	7246		hPHH_0
grey	id_79915	id_ATAD5		0	7246		hPHH_0
grey	id_79917	id_MAGIX		0	7246		hPHH_0
grey	id_79919	id_C2orf54		0	7246		hPHH_0
grey	id_7991	id_TUSC3		0	7246		hPHH_0
grey	id_79921	id_TCEAL4		0	7246		hPHH_0
grey	id_79922	id_MRM1		0	7246		hPHH_0
grey	id_79925	id_SPEF2		0	7246		hPHH_0
grey	id_79931	id_TNIP3		0	7246		hPHH_0
grey	id_79933	id_SYNPO2L		0	7246		hPHH_0
grey	id_79934	id_COQ8B		0	7246		hPHH_0
grey	id_79943	id_ZNF696		0	7246		hPHH_0
grey	id_79947	id_DHDDS		0	7246		hPHH_0
grey	id_79948	id_PLPPR3		0	7246		hPHH_0
grey	id_79949	id_PLEKHS1		0	7246		hPHH_0
grey	id_79953	id_SYNDIG1		0	7246		hPHH_0
grey	id_79958	id_DENND1C		0	7246		hPHH_0
grey	id_79966	id_SCD5		0	7246		hPHH_0
grey	id_79969	id_ATAT1		0	7246		hPHH_0
grey	id_79970	id_ZNF767P		0	7246		hPHH_0
grey	id_79973	id_ZNF442		0	7246		hPHH_0
grey	id_79977	id_GRHL2		0	7246		hPHH_0
grey	id_79979	id_TRMT2B		0	7246		hPHH_0
grey	id_79981	id_FRMD1		0	7246		hPHH_0
grey	id_79982	id_DNAJB14		0	7246		hPHH_0
grey	id_79983	id_POF1B		0	7246		hPHH_0
grey	id_79987	id_SVEP1		0	7246		hPHH_0
grey	id_79990	id_PLEKHH3		0	7246		hPHH_0
grey	id_79991	id_STN1		0	7246		hPHH_0
grey	id_799	id_CALCR		0	7246		hPHH_0
grey	id_80003	id_PCNX2		0	7246		hPHH_0
grey	id_8000	id_PSCA		0	7246		hPHH_0
grey	id_80011	id_FAM192A		0	7246		hPHH_0
grey	id_8001	id_GLRA3		0	7246		hPHH_0
grey	id_80020	id_FOXRED2		0	7246		hPHH_0
grey	id_80023	id_NRSN2		0	7246		hPHH_0
grey	id_80031	id_SEMA6D		0	7246		hPHH_0
grey	id_80032	id_ZNF556		0	7246		hPHH_0
grey	id_80034	id_CSRNP3		0	7246		hPHH_0
grey	id_80036	id_TRPM3		0	7246		hPHH_0
grey	id_80055	id_PGAP1		0	7246		hPHH_0
grey	id_80059	id_LRRTM4		0	7246		hPHH_0
grey	id_80069	id_LINC00574		0	7246		hPHH_0
grey	id_80070	id_ADAMTS20		0	7246		hPHH_0
grey	id_80097	id_MZT2B		0	7246		hPHH_0
grey	id_800	id_CALD1		0	7246		hPHH_0
grey	id_80108	id_ZFP2		0	7246		hPHH_0
grey	id_80111	id_C3orf36		0	7246		hPHH_0
grey	id_80115	id_BAIAP2L2		0	7246		hPHH_0
grey	id_80119	id_PIF1		0	7246		hPHH_0
grey	id_80122	id_MAP3K19		0	7246		hPHH_0
grey	id_80125	id_CCDC33		0	7246		hPHH_0
grey	id_80128	id_TRIM46		0	7246		hPHH_0
grey	id_80129	id_CCDC170		0	7246		hPHH_0
grey	id_80133	id_MROH9		0	7246		hPHH_0
grey	id_80144	id_FRAS1		0	7246		hPHH_0
grey	id_80157	id_CWH43		0	7246		hPHH_0
grey	id_80162	id_PGGHG		0	7246		hPHH_0
grey	id_80164	id_PRR36		0	7246		hPHH_0
grey	id_80167	id_ABHD18		0	7246		hPHH_0
grey	id_80173	id_IFT74		0	7246		hPHH_0
grey	id_80174	id_DBF4B		0	7246		hPHH_0
grey	id_80177	id_MYCT1		0	7246		hPHH_0
grey	id_80183	id_RUBCNL		0	7246		hPHH_0
grey	id_80194	id_TMEM134		0	7246		hPHH_0
grey	id_80206	id_FHOD3		0	7246		hPHH_0
grey	id_80210	id_ARMC9		0	7246		hPHH_0
grey	id_80217	id_CFAP43		0	7246		hPHH_0
grey	id_80218	id_NAA50		0	7246		hPHH_0
grey	id_80228	id_ORAI2		0	7246		hPHH_0
grey	id_80231	id_CXorf21		0	7246		hPHH_0
grey	id_80233	id_FAAP100		0	7246		hPHH_0
grey	id_80235	id_PIGZ		0	7246		hPHH_0
grey	id_80243	id_PREX2		0	7246		hPHH_0
grey	id_80254	id_CEP63		0	7246		hPHH_0
grey	id_80255	id_SLC35F5		0	7246		hPHH_0
grey	id_80258	id_EFHC2		0	7246		hPHH_0
grey	id_80264	id_ZNF430		0	7246		hPHH_0
grey	id_80274	id_SCUBE1		0	7246		hPHH_0
grey	id_8029	id_CUBN		0	7246		hPHH_0
grey	id_80305	id_TRABD		0	7246		hPHH_0
grey	id_80309	id_SPHKAP		0	7246		hPHH_0
grey	id_80310	id_PDGFD		0	7246		hPHH_0
grey	id_80312	id_TET1		0	7246		hPHH_0
grey	id_80313	id_LRRC27		0	7246		hPHH_0
grey	id_80317	id_ZKSCAN3		0	7246		hPHH_0
grey	id_80319	id_CXXC4		0	7246		hPHH_0
grey	id_8031	id_NCOA4		0	7246		hPHH_0
grey	id_80320	id_SP6		0	7246		hPHH_0
grey	id_80326	id_WNT10A		0	7246		hPHH_0
grey	id_80332	id_ADAM33		0	7246		hPHH_0
grey	id_80333	id_KCNIP4		0	7246		hPHH_0
grey	id_80341	id_BPIFB2		0	7246		hPHH_0
grey	id_80342	id_TRAF3IP3		0	7246		hPHH_0
grey	id_80343	id_SEL1L2		0	7246		hPHH_0
grey	id_80352	id_RNF39		0	7246		hPHH_0
grey	id_80380	id_PDCD1LG2		0	7246		hPHH_0
grey	id_8038	id_ADAM12		0	7246		hPHH_0
grey	id_8048	id_CSRP3		0	7246		hPHH_0
grey	id_80712	id_ESX1		0	7246		hPHH_0
grey	id_80714	id_PBX4		0	7246		hPHH_0
grey	id_80724	id_ACAD10		0	7246		hPHH_0
grey	id_80725	id_SRCIN1		0	7246		hPHH_0
grey	id_80728	id_ARHGAP39		0	7246		hPHH_0
grey	id_80731	id_THSD7B		0	7246		hPHH_0
grey	id_80736	id_SLC44A4		0	7246		hPHH_0
grey	id_80737	id_VWA7		0	7246		hPHH_0
grey	id_80739	id_MPIG6B		0	7246		hPHH_0
grey	id_80740	id_LY6G6C		0	7246		hPHH_0
grey	id_80741	id_LY6G5C		0	7246		hPHH_0
grey	id_8074	id_FGF23		0	7246		hPHH_0
grey	id_80757	id_TMEM121		0	7246		hPHH_0
grey	id_80759	id_KHDC1		0	7246		hPHH_0
grey	id_80760	id_ITIH5		0	7246		hPHH_0
grey	id_80762	id_NDFIP1		0	7246		hPHH_0
grey	id_8076	id_MFAP5		0	7246		hPHH_0
grey	id_80776	id_B9D2		0	7246		hPHH_0
grey	id_8078	id_USP5		0	7246		hPHH_0
grey	id_80790	id_CMIP		0	7246		hPHH_0
grey	id_80816	id_ASXL3		0	7246		hPHH_0
grey	id_80831	id_APOL5		0	7246		hPHH_0
grey	id_80832	id_APOL4		0	7246		hPHH_0
grey	id_80834	id_TAS1R2		0	7246		hPHH_0
grey	id_80835	id_TAS1R1		0	7246		hPHH_0
grey	id_80852	id_GRIP2		0	7246		hPHH_0
grey	id_8087	id_FXR1		0	7246		hPHH_0
grey	id_8091	id_HMGA2		0	7246		hPHH_0
grey	id_8092	id_ALX1		0	7246		hPHH_0
grey	id_81027	id_TUBB1		0	7246		hPHH_0
grey	id_81030	id_ZBP1		0	7246		hPHH_0
grey	id_81033	id_KCNH6		0	7246		hPHH_0
grey	id_81035	id_COLEC12		0	7246		hPHH_0
grey	id_8110	id_DPF3		0	7246		hPHH_0
grey	id_8111	id_GPR68		0	7246		hPHH_0
grey	id_8115	id_TCL1A		0	7246		hPHH_0
grey	id_8120	id_AP3B2		0	7246		hPHH_0
grey	id_8123	id_PWAR5		0	7246		hPHH_0
grey	id_81285	id_OR51E2		0	7246		hPHH_0
grey	id_8128	id_ST8SIA2		0	7246		hPHH_0
grey	id_8131	id_NPRL3		0	7246		hPHH_0
grey	id_81472	id_OR2C3		0	7246		hPHH_0
grey	id_8148	id_TAF15		0	7246		hPHH_0
grey	id_81490	id_PTDSS2		0	7246		hPHH_0
grey	id_81491	id_GPR63		0	7246		hPHH_0
grey	id_81492	id_RSPH6A		0	7246		hPHH_0
grey	id_814	id_CAMK4		0	7246		hPHH_0
grey	id_81501	id_DCSTAMP		0	7246		hPHH_0
grey	id_8153	id_RND2		0	7246		hPHH_0
grey	id_81543	id_LRRC3		0	7246		hPHH_0
grey	id_81551	id_STMN4		0	7246		hPHH_0
grey	id_81553	id_FAM49A		0	7246		hPHH_0
grey	id_81554	id_RCC1L		0	7246		hPHH_0
grey	id_81563	id_C1orf21		0	7246		hPHH_0
grey	id_81565	id_NDEL1		0	7246		hPHH_0
grey	id_81569	id_ACTL8		0	7246		hPHH_0
grey	id_81570	id_CLPB		0	7246		hPHH_0
grey	id_81571	id_MIR600HG		0	7246		hPHH_0
grey	id_81578	id_COL21A1		0	7246		hPHH_0
grey	id_815	id_CAMK2A		0	7246		hPHH_0
grey	id_81605	id_URM1		0	7246		hPHH_0
grey	id_81616	id_ACSBG2		0	7246		hPHH_0
grey	id_81618	id_ITM2C		0	7246		hPHH_0
grey	id_81621	id_KAZALD1		0	7246		hPHH_0
grey	id_81623	id_DEFB126		0	7246		hPHH_0
grey	id_81626	id_SHCBP1L		0	7246		hPHH_0
grey	id_81629	id_TSSK3		0	7246		hPHH_0
grey	id_81671	id_VMP1		0	7246		hPHH_0
grey	id_81696	id_OR5V1		0	7246		hPHH_0
grey	id_81697	id_OR2B2		0	7246		hPHH_0
grey	id_816	id_CAMK2B		0	7246		hPHH_0
grey	id_81704	id_DOCK8		0	7246		hPHH_0
grey	id_8170	id_SLC14A2		0	7246		hPHH_0
grey	id_8174	id_MADCAM1		0	7246		hPHH_0
grey	id_81789	id_TIGD6		0	7246		hPHH_0
grey	id_81792	id_ADAMTS12		0	7246		hPHH_0
grey	id_81793	id_TLR10		0	7246		hPHH_0
grey	id_81794	id_ADAMTS10		0	7246		hPHH_0
grey	id_81797	id_OR12D3		0	7246		hPHH_0
grey	id_81832	id_NETO1		0	7246		hPHH_0
grey	id_81833	id_SPACA1		0	7246		hPHH_0
grey	id_81849	id_ST6GALNAC5		0	7246		hPHH_0
grey	id_81853	id_TMEM14B		0	7246		hPHH_0
grey	id_81856	id_ZNF611		0	7246		hPHH_0
grey	id_81887	id_LAS1L		0	7246		hPHH_0
grey	id_81892	id_SLIRP		0	7246		hPHH_0
grey	id_818	id_CAMK2G		0	7246		hPHH_0
grey	id_81931	id_ZNF93		0	7246		hPHH_0
grey	id_8193	id_DPF1		0	7246		hPHH_0
grey	id_820	id_CAMP		0	7246		hPHH_0
grey	id_8216	id_LZTR1		0	7246		hPHH_0
grey	id_8218	id_CLTCL1		0	7246		hPHH_0
grey	id_8224	id_SYN3		0	7246		hPHH_0
grey	id_8243	id_SMC1A		0	7246		hPHH_0
grey	id_8260	id_NAA10		0	7246		hPHH_0
grey	id_826	id_CAPNS1		0	7246		hPHH_0
grey	id_8277	id_TKTL1		0	7246		hPHH_0
grey	id_827	id_CAPN6		0	7246		hPHH_0
grey	id_8284	id_KDM5D		0	7246		hPHH_0
grey	id_8288	id_EPX		0	7246		hPHH_0
grey	id_8290	id_HIST3H3		0	7246		hPHH_0
grey	id_8292	id_COLQ		0	7246		hPHH_0
grey	id_8302	id_KLRC4		0	7246		hPHH_0
grey	id_8313	id_AXIN2		0	7246		hPHH_0
grey	id_8320	id_EOMES		0	7246		hPHH_0
grey	id_83259	id_PCDH11Y		0	7246		hPHH_0
grey	id_8326	id_FZD9		0	7246		hPHH_0
grey	id_8328	id_GFI1B		0	7246		hPHH_0
grey	id_832	id_CAPZB		0	7246		hPHH_0
grey	id_8332	id_HIST1H2AL		0	7246		hPHH_0
grey	id_8335	id_HIST1H2AB		0	7246		hPHH_0
grey	id_83394	id_PITPNM3		0	7246		hPHH_0
grey	id_83401	id_ELOVL3		0	7246		hPHH_0
grey	id_8340	id_HIST1H2BL		0	7246		hPHH_0
grey	id_83417	id_FCRL4		0	7246		hPHH_0
grey	id_8342	id_HIST1H2BM		0	7246		hPHH_0
grey	id_83440	id_ADPGK		0	7246		hPHH_0
grey	id_83445	id_GSG1		0	7246		hPHH_0
grey	id_83446	id_CCDC70		0	7246		hPHH_0
grey	id_83447	id_SLC25A31		0	7246		hPHH_0
grey	id_83449	id_PMFBP1		0	7246		hPHH_0
grey	id_83450	id_DRC3		0	7246		hPHH_0
grey	id_83451	id_ABHD11		0	7246		hPHH_0
grey	id_83473	id_KATNAL2		0	7246		hPHH_0
grey	id_83482	id_SCRT1		0	7246		hPHH_0
grey	id_83483	id_PLVAP		0	7246		hPHH_0
grey	id_8348	id_HIST1H2BO		0	7246		hPHH_0
grey	id_83538	id_TTC25		0	7246		hPHH_0
grey	id_83541	id_FAM110A		0	7246		hPHH_0
grey	id_83543	id_AIF1L		0	7246		hPHH_0
grey	id_83544	id_DNAL1		0	7246		hPHH_0
grey	id_83546	id_RTBDN		0	7246		hPHH_0
grey	id_8354	id_HIST1H3I		0	7246		hPHH_0
grey	id_83550	id_GPR101		0	7246		hPHH_0
grey	id_83551	id_TAAR8		0	7246		hPHH_0
grey	id_8355	id_HIST1H3G		0	7246		hPHH_0
grey	id_83590	id_TMUB1		0	7246		hPHH_0
grey	id_83592	id_AKR1E2		0	7246		hPHH_0
grey	id_8359	id_HIST1H4A		0	7246		hPHH_0
grey	id_835	id_CASP2		0	7246		hPHH_0
grey	id_8361	id_HIST1H4F		0	7246		hPHH_0
grey	id_83639	id_TEX101		0	7246		hPHH_0
grey	id_83648	id_FAM167A		0	7246		hPHH_0
grey	id_83657	id_DYNLRB2		0	7246		hPHH_0
grey	id_83658	id_DYNLRB1		0	7246		hPHH_0
grey	id_83661	id_MS4A8		0	7246		hPHH_0
grey	id_8368	id_HIST1H4L		0	7246		hPHH_0
grey	id_83690	id_CRISPLD1		0	7246		hPHH_0
grey	id_83694	id_RPS6KL1		0	7246		hPHH_0
grey	id_83696	id_TRAPPC9		0	7246		hPHH_0
grey	id_83697	id_SLC4A9		0	7246		hPHH_0
grey	id_83698	id_CALN1		0	7246		hPHH_0
grey	id_8369	id_HIST1H4G		0	7246		hPHH_0
grey	id_83700	id_JAM3		0	7246		hPHH_0
grey	id_83706	id_FERMT3		0	7246		hPHH_0
grey	id_83714	id_NRIP2		0	7246		hPHH_0
grey	id_8372	id_HYAL3		0	7246		hPHH_0
grey	id_83741	id_TFAP2D		0	7246		hPHH_0
grey	id_83746	id_L3MBTL2		0	7246		hPHH_0
grey	id_83787	id_ARMC10		0	7246		hPHH_0
grey	id_83795	id_KCNK16		0	7246		hPHH_0
grey	id_8382	id_NME5		0	7246		hPHH_0
grey	id_8383	id_OR1A1		0	7246		hPHH_0
grey	id_83844	id_USP26		0	7246		hPHH_0
grey	id_83850	id_ESYT3		0	7246		hPHH_0
grey	id_83851	id_SYT16		0	7246		hPHH_0
grey	id_83853	id_ROPN1L		0	7246		hPHH_0
grey	id_83858	id_ATAD3B		0	7246		hPHH_0
grey	id_83863	id_TTTY5		0	7246		hPHH_0
grey	id_83866	id_TTTY11		0	7246		hPHH_0
grey	id_83867	id_TTTY12		0	7246		hPHH_0
grey	id_83871	id_RAB34		0	7246		hPHH_0
grey	id_83872	id_HMCN1		0	7246		hPHH_0
grey	id_83873	id_GPR61		0	7246		hPHH_0
grey	id_83876	id_MRO		0	7246		hPHH_0
grey	id_83878	id_USHBP1		0	7246		hPHH_0
grey	id_83881	id_MIXL1		0	7246		hPHH_0
grey	id_83882	id_TSPAN10		0	7246		hPHH_0
grey	id_83884	id_SLC25A2		0	7246		hPHH_0
grey	id_83886	id_PRSS27		0	7246		hPHH_0
grey	id_83888	id_FGFBP2		0	7246		hPHH_0
grey	id_83889	id_WDR87		0	7246		hPHH_0
grey	id_83890	id_SPATA9		0	7246		hPHH_0
grey	id_83894	id_TTC29		0	7246		hPHH_0
grey	id_8390	id_OR1G1		0	7246		hPHH_0
grey	id_8392	id_OR3A3		0	7246		hPHH_0
grey	id_83933	id_HDAC10		0	7246		hPHH_0
grey	id_83942	id_TSSK1B		0	7246		hPHH_0
grey	id_83943	id_IMMP2L		0	7246		hPHH_0
grey	id_8395	id_PIP5K1B		0	7246		hPHH_0
grey	id_83983	id_TSSK6		0	7246		hPHH_0
grey	id_83985	id_SPNS1		0	7246		hPHH_0
grey	id_8398	id_PLA2G6		0	7246		hPHH_0
grey	id_83992	id_CTTNBP2		0	7246		hPHH_0
grey	id_83998	id_REG4		0	7246		hPHH_0
grey	id_83999	id_KREMEN1		0	7246		hPHH_0
grey	id_8399	id_PLA2G10		0	7246		hPHH_0
grey	id_84000	id_TMPRSS13		0	7246		hPHH_0
grey	id_84033	id_OBSCN		0	7246		hPHH_0
grey	id_84034	id_EMILIN2		0	7246		hPHH_0
grey	id_8403	id_SOX14		0	7246		hPHH_0
grey	id_8404	id_SPARCL1		0	7246		hPHH_0
grey	id_84059	id_ADGRV1		0	7246		hPHH_0
grey	id_84063	id_KIRREL2		0	7246		hPHH_0
grey	id_84066	id_TEX35		0	7246		hPHH_0
grey	id_84068	id_SLC10A7		0	7246		hPHH_0
grey	id_84069	id_PLEKHN1		0	7246		hPHH_0
grey	id_84070	id_FAM186B		0	7246		hPHH_0
grey	id_84071	id_ARMC2		0	7246		hPHH_0
grey	id_84072	id_HORMAD1		0	7246		hPHH_0
grey	id_84073	id_MYCBPAP		0	7246		hPHH_0
grey	id_84074	id_QRICH2		0	7246		hPHH_0
grey	id_84075	id_FSCB		0	7246		hPHH_0
grey	id_84076	id_TKTL2		0	7246		hPHH_0
grey	id_84077	id_C3orf20		0	7246		hPHH_0
grey	id_84083	id_ZRANB3		0	7246		hPHH_0
grey	id_8409	id_UXT		0	7246		hPHH_0
grey	id_84101	id_USP44		0	7246		hPHH_0
grey	id_84103	id_C4orf17		0	7246		hPHH_0
grey	id_84105	id_PCBD2		0	7246		hPHH_0
grey	id_84107	id_ZIC4		0	7246		hPHH_0
grey	id_84109	id_QRFPR		0	7246		hPHH_0
grey	id_84152	id_PPP1R1B		0	7246		hPHH_0
